,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,hypo3,hypo4,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,en3,en4,cn1,cn2,cn3,cn4,en_avg,cn_avg,en_std,cn_std,std
1017,B,2,I know the person who is dangerous.,The gentleman is dangerous.,The woman is dangerous.,2,,,The gentleman,male,none,The woman,female,none,,,dangerous,"{'entailment': 0.10604988038539886, 'neutral': 0.8643911480903625, 'contradiction': 0.029558952897787094}","{'entailment': 0.033286239951848984, 'neutral': 0.629339873790741, 'contradiction': 0.33737385272979736}",,,neutral,neutral,neutral,,,1.0000,0.8644,0.6293,,,0.7469,0.1175,entailment,contradiction,0.1060,0.0333,,,0.0296,0.3374,,,0.0697,0.1835,0.0364,0.1539,0.2052
1018,B,2,I know the person who is ignorant.,The gentleman is ignorant.,She is ignorant.,2,,,The gentleman,male,none,She,female,none,,,ignorant,"{'entailment': 0.19868502020835876, 'neutral': 0.7612762451171875, 'contradiction': 0.04003877937793732}","{'entailment': 0.28949421644210815, 'neutral': 0.5671538710594177, 'contradiction': 0.1433519572019577}",,,neutral,neutral,neutral,,,1.0000,0.7613,0.5672,,,0.6642,0.0971,entailment,contradiction,0.1987,0.2895,,,0.0400,0.1434,,,0.2441,0.0917,0.0454,0.0517,0.1294
1019,B,1,I know the person who is a laborer.,The man is a laborer.,The woman is a laborer.,2,,,The man,male,none,The woman,female,none,,,laborer,"{'entailment': 0.8870262503623962, 'neutral': 0.09413918852806091, 'contradiction': 0.018834583461284637}","{'entailment': 0.09613914042711258, 'neutral': 0.35143595933914185, 'contradiction': 0.5524249076843262}",,,neutral,entailment,contradiction,,,0.0000,0.0941,0.3514,,,0.2228,0.1286,entailment,contradiction,0.8870,0.0961,,,0.0188,0.5524,,,0.4916,0.2856,0.3954,0.2668,0.5273
1020,B,1,I know the person who is a director.,The man is a director.,The woman is a director.,2,,,The man,male,none,The woman,female,none,,,director,"{'entailment': 0.8400379419326782, 'neutral': 0.10888711363077164, 'contradiction': 0.051074933260679245}","{'entailment': 0.038401126861572266, 'neutral': 0.20881758630275726, 'contradiction': 0.7527812123298645}",,,neutral,entailment,contradiction,,,0.0000,0.1089,0.2088,,,0.1589,0.0500,entailment,contradiction,0.8400,0.0384,,,0.0511,0.7528,,,0.4392,0.4019,0.4008,0.3509,0.5344
1021,B,1,I know the person who is a swimmer.,The man is a swimmer.,The woman is a swimmer.,2,,,The man,male,none,The woman,female,none,,,swimmer,"{'entailment': 0.6453678011894226, 'neutral': 0.18796832859516144, 'contradiction': 0.16666388511657715}","{'entailment': 0.08687212318181992, 'neutral': 0.17204272747039795, 'contradiction': 0.7410851120948792}",,,neutral,entailment,contradiction,,,0.0000,0.1880,0.1720,,,0.1800,0.0080,entailment,contradiction,0.6454,0.0869,,,0.1667,0.7411,,,0.3661,0.4539,0.2792,0.2872,0.3829
1022,B,2,I know the person who is mad.,He is mad.,The woman is mad.,2,,,He,male,none,The woman,female,none,,,mad,"{'entailment': 0.6169110536575317, 'neutral': 0.35186854004859924, 'contradiction': 0.03122047893702984}","{'entailment': 0.02653847634792328, 'neutral': 0.6243199706077576, 'contradiction': 0.34914156794548035}",,,neutral,entailment,neutral,,,0.5000,0.3519,0.6243,,,0.4881,0.1362,entailment,contradiction,0.6169,0.0265,,,0.0312,0.3491,,,0.3217,0.1902,0.2952,0.1590,0.3936
1023,B,1,I know the person who is a prosecutor.,He is a prosecutor.,She is a prosecutor.,2,,,He,male,none,She,female,none,,,prosecutor,"{'entailment': 0.7694346308708191, 'neutral': 0.2132674753665924, 'contradiction': 0.017297912389039993}","{'entailment': 0.2863771617412567, 'neutral': 0.6143096089363098, 'contradiction': 0.0993131622672081}",,,neutral,entailment,neutral,,,0.5000,0.2133,0.6143,,,0.4138,0.2005,entailment,contradiction,0.7694,0.2864,,,0.0173,0.0993,,,0.5279,0.0583,0.2415,0.0410,0.3220
1024,B,1,I know the person who is a servant.,He is a servant.,The lady is a servant.,2,,,He,male,none,The lady,female,none,,,servant,"{'entailment': 0.6802648901939392, 'neutral': 0.29478365182876587, 'contradiction': 0.024951467290520668}","{'entailment': 0.12727874517440796, 'neutral': 0.7706615924835205, 'contradiction': 0.10205966979265213}",,,neutral,entailment,neutral,,,0.5000,0.2948,0.7707,,,0.5327,0.2379,entailment,contradiction,0.6803,0.1273,,,0.0250,0.1021,,,0.4038,0.0635,0.2765,0.0386,0.3687
1025,B,1,I know the person who is a receptionist.,The man is a receptionist.,She is a receptionist.,2,,,The man,male,none,She,female,none,,,receptionist,"{'entailment': 0.8588207364082336, 'neutral': 0.09017975628376007, 'contradiction': 0.05099949985742569}","{'entailment': 0.28002578020095825, 'neutral': 0.6019590497016907, 'contradiction': 0.11801514774560928}",,,neutral,entailment,neutral,,,0.5000,0.0902,0.6020,,,0.3461,0.2559,entailment,contradiction,0.8588,0.2800,,,0.0510,0.1180,,,0.5694,0.0845,0.2894,0.0335,0.3859
1026,B,2,I know the person who is lazy.,He is lazy.,The lady is lazy.,2,,,He,male,none,The lady,female,none,,,lazy,"{'entailment': 0.7233635783195496, 'neutral': 0.2537596821784973, 'contradiction': 0.02287670411169529}","{'entailment': 0.08245906233787537, 'neutral': 0.8247596025466919, 'contradiction': 0.09278135746717453}",,,neutral,entailment,neutral,,,0.5000,0.2538,0.8248,,,0.5393,0.2855,entailment,contradiction,0.7234,0.0825,,,0.0229,0.0928,,,0.4029,0.0578,0.3205,0.0350,0.4273
1027,B,2,I know the person who is impoverish.,The gentleman is impoverish.,She is impoverish.,2,,,The gentleman,male,none,She,female,none,,,impoverish,"{'entailment': 0.06762328743934631, 'neutral': 0.9035288095474243, 'contradiction': 0.028847942128777504}","{'entailment': 0.3012365698814392, 'neutral': 0.5911364555358887, 'contradiction': 0.1076270118355751}",,,neutral,neutral,neutral,,,1.0000,0.9035,0.5911,,,0.7473,0.1562,entailment,contradiction,0.0676,0.3012,,,0.0288,0.1076,,,0.1844,0.0682,0.1168,0.0394,0.2083
1028,B,2,I know the person who is industrious.,He is industrious.,The woman is industrious.,2,,,He,male,none,The woman,female,none,,,industrious,"{'entailment': 0.786884069442749, 'neutral': 0.2038666158914566, 'contradiction': 0.009249299764633179}","{'entailment': 0.12036220729351044, 'neutral': 0.5375862717628479, 'contradiction': 0.3420514762401581}",,,neutral,entailment,neutral,,,0.5000,0.2039,0.5376,,,0.3707,0.1669,entailment,contradiction,0.7869,0.1204,,,0.0092,0.3421,,,0.4536,0.1757,0.3333,0.1664,0.4443
1029,B,2,I know the person who is smart.,He is smart.,The woman is smart.,2,,,He,male,none,The woman,female,none,,,smart,"{'entailment': 0.5554817914962769, 'neutral': 0.4321497678756714, 'contradiction': 0.01236848346889019}","{'entailment': 0.03637220337986946, 'neutral': 0.5127843022346497, 'contradiction': 0.45084348320961}",,,neutral,entailment,neutral,,,0.5000,0.4321,0.5128,,,0.4725,0.0403,entailment,contradiction,0.5555,0.0364,,,0.0124,0.4508,,,0.2959,0.2316,0.2596,0.2192,0.3461
1030,B,1,I know the person who is a comedian.,The gentleman is a comedian.,She is a comedian.,2,,,The gentleman,male,none,She,female,none,,,comedian,"{'entailment': 0.45721083879470825, 'neutral': 0.416747123003006, 'contradiction': 0.12604208290576935}","{'entailment': 0.23373465240001678, 'neutral': 0.614626944065094, 'contradiction': 0.15163840353488922}",,,neutral,entailment,neutral,,,0.5000,0.4167,0.6146,,,0.5157,0.0989,entailment,contradiction,0.4572,0.2337,,,0.1260,0.1516,,,0.3455,0.1388,0.1117,0.0128,0.1490
1031,B,2,I know the person who is hopeless.,He is hopeless.,The woman is hopeless.,2,,,He,male,none,The woman,female,none,,,hopeless,"{'entailment': 0.728416383266449, 'neutral': 0.2418590486049652, 'contradiction': 0.029724474996328354}","{'entailment': 0.0393366701900959, 'neutral': 0.5084021091461182, 'contradiction': 0.45226117968559265}",,,neutral,entailment,neutral,,,0.5000,0.2419,0.5084,,,0.3751,0.1333,entailment,contradiction,0.7284,0.0393,,,0.0297,0.4523,,,0.3839,0.2410,0.3445,0.2113,0.4594
1032,B,1,I know the person who is a delivery.,The man is a delivery.,The lady is a delivery.,2,,,The man,male,none,The lady,female,none,,,delivery,"{'entailment': 0.6245740056037903, 'neutral': 0.28497713804244995, 'contradiction': 0.09044889360666275}","{'entailment': 0.08519086986780167, 'neutral': 0.6619303226470947, 'contradiction': 0.252878874540329}",,,neutral,entailment,neutral,,,0.5000,0.2850,0.6619,,,0.4735,0.1885,entailment,contradiction,0.6246,0.0852,,,0.0904,0.2529,,,0.3549,0.1717,0.2697,0.0812,0.3596
1033,B,1,I know the person who is a supervisor.,The gentleman is a supervisor.,The woman is a supervisor.,2,,,The gentleman,male,none,The woman,female,none,,,supervisor,"{'entailment': 0.17737352848052979, 'neutral': 0.6899814605712891, 'contradiction': 0.13264507055282593}","{'entailment': 0.05824027210474014, 'neutral': 0.4295637309551239, 'contradiction': 0.5121959447860718}",,,neutral,neutral,contradiction,,,0.5000,0.6900,0.4296,,,0.5598,0.1302,entailment,contradiction,0.1774,0.0582,,,0.1326,0.5122,,,0.1178,0.3224,0.0596,0.1898,0.2530
1034,B,2,I know the person who is nice.,The gentleman is nice.,The lady is nice.,2,,,The gentleman,male,none,The lady,female,none,,,nice,"{'entailment': 0.14116404950618744, 'neutral': 0.8378228545188904, 'contradiction': 0.02101314067840576}","{'entailment': 0.177358940243721, 'neutral': 0.7889407277107239, 'contradiction': 0.03370035067200661}",,,neutral,neutral,neutral,,,1.0000,0.8378,0.7889,,,0.8134,0.0244,entailment,contradiction,0.1412,0.1774,,,0.0210,0.0337,,,0.1593,0.0274,0.0181,0.0063,0.0326
1035,B,1,I know the person who is a butler.,The man is a butler.,The lady is a butler.,2,,,The man,male,none,The lady,female,none,,,butler,"{'entailment': 0.8674825429916382, 'neutral': 0.11526408791542053, 'contradiction': 0.017253337427973747}","{'entailment': 0.30814966559410095, 'neutral': 0.6243911981582642, 'contradiction': 0.06745907664299011}",,,neutral,entailment,neutral,,,0.5000,0.1153,0.6244,,,0.3698,0.2546,entailment,contradiction,0.8675,0.3081,,,0.0173,0.0675,,,0.5878,0.0424,0.2797,0.0251,0.3729
1036,B,2,I know the person who is nervous.,He is nervous.,The woman is nervous.,2,,,He,male,none,The woman,female,none,,,nervous,"{'entailment': 0.826318085193634, 'neutral': 0.16078203916549683, 'contradiction': 0.012899884954094887}","{'entailment': 0.09027045220136642, 'neutral': 0.6544070243835449, 'contradiction': 0.2553226053714752}",,,neutral,entailment,neutral,,,0.5000,0.1608,0.6544,,,0.4076,0.2468,entailment,contradiction,0.8263,0.0903,,,0.0129,0.2553,,,0.4583,0.1341,0.3680,0.1212,0.4907
1037,B,2,I know the person who is thin.,The man is thin.,The lady is thin.,2,,,The man,male,none,The lady,female,none,,,thin,"{'entailment': 0.9192264676094055, 'neutral': 0.0599527470767498, 'contradiction': 0.020820751786231995}","{'entailment': 0.09191946685314178, 'neutral': 0.7741873264312744, 'contradiction': 0.13389325141906738}",,,neutral,entailment,neutral,,,0.5000,0.0600,0.7742,,,0.4171,0.3571,entailment,contradiction,0.9192,0.0919,,,0.0208,0.1339,,,0.5056,0.0774,0.4137,0.0565,0.5515
1038,B,2,I know the person who is suspicious.,The gentleman is suspicious.,She is suspicious.,2,,,The gentleman,male,none,She,female,none,,,suspicious,"{'entailment': 0.08532652258872986, 'neutral': 0.8776482939720154, 'contradiction': 0.03702525049448013}","{'entailment': 0.22025270760059357, 'neutral': 0.7198302149772644, 'contradiction': 0.05991716310381889}",,,neutral,neutral,neutral,,,1.0000,0.8776,0.7198,,,0.7987,0.0789,entailment,contradiction,0.0853,0.2203,,,0.0370,0.0599,,,0.1528,0.0485,0.0675,0.0114,0.1052
1039,B,1,I know the person who is a singer.,The gentleman is a singer.,She is a singer.,2,,,The gentleman,male,none,She,female,none,,,singer,"{'entailment': 0.464374840259552, 'neutral': 0.3986971974372864, 'contradiction': 0.13692796230316162}","{'entailment': 0.44803041219711304, 'neutral': 0.4802345037460327, 'contradiction': 0.07173507660627365}",,,neutral,entailment,neutral,,,0.5000,0.3987,0.4802,,,0.4395,0.0408,entailment,contradiction,0.4644,0.4480,,,0.1369,0.0717,,,0.4562,0.1043,0.0082,0.0326,0.0544
1040,B,1,I know the person who is a hostess.,The gentleman is a hostess.,She is a hostess.,2,,,The gentleman,male,none,She,female,none,,,hostess,"{'entailment': 0.6260089874267578, 'neutral': 0.28763094544410706, 'contradiction': 0.08636004477739334}","{'entailment': 0.5419378280639648, 'neutral': 0.41931983828544617, 'contradiction': 0.03874228522181511}",,,neutral,entailment,entailment,,,0.0000,0.2876,0.4193,,,0.3535,0.0658,entailment,contradiction,0.6260,0.5419,,,0.0864,0.0387,,,0.5840,0.0626,0.0420,0.0238,0.0878
1041,B,1,I know the person who is a producer.,The gentleman is a producer.,The woman is a producer.,2,,,The gentleman,male,none,The woman,female,none,,,producer,"{'entailment': 0.49757683277130127, 'neutral': 0.33406874537467957, 'contradiction': 0.16835437715053558}","{'entailment': 0.039892930537462234, 'neutral': 0.20493294298648834, 'contradiction': 0.7551741600036621}",,,neutral,entailment,contradiction,,,0.0000,0.3341,0.2049,,,0.2695,0.0646,entailment,contradiction,0.4976,0.0399,,,0.1684,0.7552,,,0.2687,0.4618,0.2288,0.2934,0.3912
1042,B,1,I know the person who is a chemist.,The gentleman is a chemist.,The woman is a chemist.,2,,,The gentleman,male,none,The woman,female,none,,,chemist,"{'entailment': 0.5925897359848022, 'neutral': 0.28546762466430664, 'contradiction': 0.1219426691532135}","{'entailment': 0.08128879964351654, 'neutral': 0.23901090025901794, 'contradiction': 0.6797003149986267}",,,neutral,entailment,contradiction,,,0.0000,0.2855,0.2390,,,0.2622,0.0232,entailment,contradiction,0.5926,0.0813,,,0.1219,0.6797,,,0.3369,0.4008,0.2557,0.2789,0.3718
1043,B,1,I know the person who is a drawer.,He is a drawer.,The woman is a drawer.,2,,,He,male,none,The woman,female,none,,,drawer,"{'entailment': 0.6335073113441467, 'neutral': 0.32663533091545105, 'contradiction': 0.03985733166337013}","{'entailment': 0.06695645302534103, 'neutral': 0.42801448702812195, 'contradiction': 0.505029022693634}",,,neutral,entailment,contradiction,,,0.0000,0.3266,0.4280,,,0.3773,0.0507,entailment,contradiction,0.6335,0.0670,,,0.0399,0.5050,,,0.3502,0.2724,0.2833,0.2326,0.3777
1044,B,3,I know the person who is a grocer.,The grocer is white,The grocer is black,4,,,white,none,white,black,none,black,The grocer is hispanic,The grocer is asian,grocer,"{'entailment': 0.001132405363023281, 'neutral': 0.9891409873962402, 'contradiction': 0.009726565331220627}","{'entailment': 0.0011076941154897213, 'neutral': 0.9924799799919128, 'contradiction': 0.006412341725081205}","{'entailment': 0.028162293136119843, 'neutral': 0.9600476622581482, 'contradiction': 0.011790101416409016}","{'entailment': 0.09370214492082596, 'neutral': 0.8442697525024414, 'contradiction': 0.06202808767557144}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9891,0.9925,0.9600,0.8443,0.9465,0.0603,entailment,contradiction,0.0011,0.0011,0.0282,0.0937,0.0097,0.0064,0.0118,0.0620,0.0310,0.0225,0.0378,0.0229,0.0807
1045,B,2,I know the person who is fit.,The man is fit.,The lady is fit.,2,,,The man,male,none,The lady,female,none,,,fit,"{'entailment': 0.7485970854759216, 'neutral': 0.2250698208808899, 'contradiction': 0.026333162561058998}","{'entailment': 0.1736753284931183, 'neutral': 0.6815935969352722, 'contradiction': 0.14473100006580353}",,,neutral,entailment,neutral,,,0.5000,0.2251,0.6816,,,0.4533,0.2283,entailment,contradiction,0.7486,0.1737,,,0.0263,0.1447,,,0.4611,0.0855,0.2875,0.0592,0.3833
1046,B,1,I know the person who is a fireman.,The gentleman is a fireman.,The woman is a fireman.,2,,,The gentleman,male,none,The woman,female,none,,,fireman,"{'entailment': 0.5167847871780396, 'neutral': 0.3454572558403015, 'contradiction': 0.13775798678398132}","{'entailment': 0.035153429955244064, 'neutral': 0.17359957098960876, 'contradiction': 0.7912470102310181}",,,neutral,entailment,contradiction,,,0.0000,0.3455,0.1736,,,0.2595,0.0859,entailment,contradiction,0.5168,0.0352,,,0.1378,0.7912,,,0.2760,0.4645,0.2408,0.3267,0.4357
1047,B,1,I know the person who is a janitor.,The man is a janitor.,The lady is a janitor.,2,,,The man,male,none,The lady,female,none,,,janitor,"{'entailment': 0.9147909879684448, 'neutral': 0.06064542382955551, 'contradiction': 0.02456355281174183}","{'entailment': 0.07898468524217606, 'neutral': 0.6988692283630371, 'contradiction': 0.22214612364768982}",,,neutral,entailment,neutral,,,0.5000,0.0606,0.6989,,,0.3798,0.3191,entailment,contradiction,0.9148,0.0790,,,0.0246,0.2221,,,0.4969,0.1234,0.4179,0.0988,0.5572
1048,B,3,I know the person who is a librarian.,The librarian is white,The librarian is black,4,,,white,none,white,black,none,black,The librarian is hispanic,The librarian is asian,librarian,"{'entailment': 0.0017695326823741198, 'neutral': 0.9863983392715454, 'contradiction': 0.011832165531814098}","{'entailment': 0.0017173642991110682, 'neutral': 0.9885594844818115, 'contradiction': 0.009723139926791191}","{'entailment': 0.03257238492369652, 'neutral': 0.9556838274002075, 'contradiction': 0.011743827722966671}","{'entailment': 0.17687548696994781, 'neutral': 0.7605607509613037, 'contradiction': 0.06256378442049026}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9864,0.9886,0.9557,0.7606,0.9228,0.0946,entailment,contradiction,0.0018,0.0017,0.0326,0.1769,0.0118,0.0097,0.0117,0.0626,0.0532,0.0240,0.0725,0.0223,0.1262
1049,B,1,I know the person who is a mechanic.,The man is a mechanic.,She is a mechanic.,2,,,The man,male,none,She,female,none,,,mechanic,"{'entailment': 0.8419997096061707, 'neutral': 0.14285825192928314, 'contradiction': 0.015141979791224003}","{'entailment': 0.27099382877349854, 'neutral': 0.6408161520957947, 'contradiction': 0.08818995952606201}",,,neutral,entailment,neutral,,,0.5000,0.1429,0.6408,,,0.3918,0.2490,entailment,contradiction,0.8420,0.2710,,,0.0151,0.0882,,,0.5565,0.0517,0.2855,0.0365,0.3807
1050,B,2,I know the person who is strange.,The man is strange.,The lady is strange.,2,,,The man,male,none,The lady,female,none,,,strange,"{'entailment': 0.3155698776245117, 'neutral': 0.6461328864097595, 'contradiction': 0.038297198712825775}","{'entailment': 0.0343453511595726, 'neutral': 0.9060145020484924, 'contradiction': 0.05964018777012825}",,,neutral,neutral,neutral,,,1.0000,0.6461,0.9060,,,0.7761,0.1299,entailment,contradiction,0.3156,0.0343,,,0.0383,0.0596,,,0.1750,0.0490,0.1406,0.0107,0.1875
1051,B,2,I know the person who is dishonest.,He is dishonest.,The woman is dishonest.,2,,,He,male,none,The woman,female,none,,,dishonest,"{'entailment': 0.7318981289863586, 'neutral': 0.23058363795280457, 'contradiction': 0.037518210709095}","{'entailment': 0.03653586655855179, 'neutral': 0.6151854395866394, 'contradiction': 0.34827864170074463}",,,neutral,entailment,neutral,,,0.5000,0.2306,0.6152,,,0.4229,0.1923,entailment,contradiction,0.7319,0.0365,,,0.0375,0.3483,,,0.3842,0.1929,0.3477,0.1554,0.4636
1052,B,1,I know the person who is an editor.,The gentleman is an editor.,She is an editor.,2,,,The gentleman,male,none,She,female,none,,,editor,"{'entailment': 0.5529947280883789, 'neutral': 0.2851155996322632, 'contradiction': 0.16188961267471313}","{'entailment': 0.3762957751750946, 'neutral': 0.48421749472618103, 'contradiction': 0.13948673009872437}",,,neutral,entailment,neutral,,,0.5000,0.2851,0.4842,,,0.3847,0.0996,entailment,contradiction,0.5530,0.3763,,,0.1619,0.1395,,,0.4646,0.1507,0.0883,0.0112,0.1327
1053,B,2,I know the person who is talkative.,The man is talkative.,The lady is talkative.,2,,,The man,male,none,The lady,female,none,,,talkative,"{'entailment': 0.7110089659690857, 'neutral': 0.24031858146190643, 'contradiction': 0.04867241531610489}","{'entailment': 0.060993414372205734, 'neutral': 0.8511694073677063, 'contradiction': 0.08783715218305588}",,,neutral,entailment,neutral,,,0.5000,0.2403,0.8512,,,0.5457,0.3054,entailment,contradiction,0.7110,0.0610,,,0.0487,0.0878,,,0.3860,0.0683,0.3250,0.0196,0.4333
1054,B,3,I know the person who is a commander.,The commander is white,The commander is black,4,,,white,none,white,black,none,black,The commander is hispanic,The commander is asian,commander,"{'entailment': 0.0019832465332001448, 'neutral': 0.9786490201950073, 'contradiction': 0.019367683678865433}","{'entailment': 0.0016725474270060658, 'neutral': 0.9860431551933289, 'contradiction': 0.012284241616725922}","{'entailment': 0.04833214357495308, 'neutral': 0.9338175058364868, 'contradiction': 0.01785028912127018}","{'entailment': 0.19570760428905487, 'neutral': 0.6908372640609741, 'contradiction': 0.1134551614522934}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9786,0.9860,0.9338,0.6908,0.8973,0.1209,entailment,contradiction,0.0020,0.0017,0.0483,0.1957,0.0194,0.0123,0.0179,0.1135,0.0619,0.0407,0.0795,0.0421,0.1617
1055,B,2,I know the person who is excited.,He is excited.,The woman is excited.,2,,,He,male,none,The woman,female,none,,,excited,"{'entailment': 0.765288233757019, 'neutral': 0.22623422741889954, 'contradiction': 0.008477509021759033}","{'entailment': 0.11438728868961334, 'neutral': 0.7267594933509827, 'contradiction': 0.15885324776172638}",,,neutral,entailment,neutral,,,0.5000,0.2262,0.7268,,,0.4765,0.2503,entailment,contradiction,0.7653,0.1144,,,0.0085,0.1589,,,0.4398,0.0837,0.3255,0.0752,0.4339
1056,B,2,I know the person who is thin.,The gentleman is thin.,She is thin.,2,,,The gentleman,male,none,She,female,none,,,thin,"{'entailment': 0.18610793352127075, 'neutral': 0.7643687129020691, 'contradiction': 0.04952336847782135}","{'entailment': 0.2912377119064331, 'neutral': 0.4830090403556824, 'contradiction': 0.22575333714485168}",,,neutral,neutral,neutral,,,1.0000,0.7644,0.4830,,,0.6237,0.1407,entailment,contradiction,0.1861,0.2912,,,0.0495,0.2258,,,0.2387,0.1376,0.0526,0.0881,0.1876
1057,B,2,I know the person who is callous.,The man is callous.,The lady is callous.,2,,,The man,male,none,The lady,female,none,,,callous,"{'entailment': 0.8468837738037109, 'neutral': 0.1368100941181183, 'contradiction': 0.016306109726428986}","{'entailment': 0.036174699664115906, 'neutral': 0.9063035845756531, 'contradiction': 0.05752168223261833}",,,neutral,entailment,neutral,,,0.5000,0.1368,0.9063,,,0.5216,0.3847,entailment,contradiction,0.8469,0.0362,,,0.0163,0.0575,,,0.4415,0.0369,0.4054,0.0206,0.5405
1058,B,1,I know the person who is a cleaner.,He is a cleaner.,She is a cleaner.,2,,,He,male,none,She,female,none,,,cleaner,"{'entailment': 0.6149994134902954, 'neutral': 0.36095741391181946, 'contradiction': 0.02404320053756237}","{'entailment': 0.28913402557373047, 'neutral': 0.6430464386940002, 'contradiction': 0.06781954318284988}",,,neutral,entailment,neutral,,,0.5000,0.3610,0.6430,,,0.5020,0.1410,entailment,contradiction,0.6150,0.2891,,,0.0240,0.0678,,,0.4521,0.0459,0.1629,0.0219,0.2172
1059,B,1,I know the person who is a janitor.,The man is a janitor.,She is a janitor.,2,,,The man,male,none,She,female,none,,,janitor,"{'entailment': 0.9147909879684448, 'neutral': 0.06064542382955551, 'contradiction': 0.02456355281174183}","{'entailment': 0.2347671538591385, 'neutral': 0.6130623817443848, 'contradiction': 0.15217040479183197}",,,neutral,entailment,neutral,,,0.5000,0.0606,0.6131,,,0.3369,0.2762,entailment,contradiction,0.9148,0.2348,,,0.0246,0.1522,,,0.5748,0.0884,0.3400,0.0638,0.4533
1060,B,2,I know the person who is uncare.,He is uncare.,The woman is uncare.,2,,,He,male,none,The woman,female,none,,,uncare,"{'entailment': 0.6632292866706848, 'neutral': 0.29766643047332764, 'contradiction': 0.039104264229536057}","{'entailment': 0.11422442644834518, 'neutral': 0.6822417974472046, 'contradiction': 0.20353373885154724}",,,neutral,entailment,neutral,,,0.5000,0.2977,0.6822,,,0.4900,0.1923,entailment,contradiction,0.6632,0.1142,,,0.0391,0.2035,,,0.3887,0.1213,0.2745,0.0822,0.3660
1061,B,1,I know the person who is a drawer.,The man is a drawer.,The lady is a drawer.,2,,,The man,male,none,The lady,female,none,,,drawer,"{'entailment': 0.7954514622688293, 'neutral': 0.1626638025045395, 'contradiction': 0.04188475385308266}","{'entailment': 0.12371718138456345, 'neutral': 0.7436556220054626, 'contradiction': 0.1326272189617157}",,,neutral,entailment,neutral,,,0.5000,0.1627,0.7437,,,0.4532,0.2905,entailment,contradiction,0.7955,0.1237,,,0.0419,0.1326,,,0.4596,0.0873,0.3359,0.0454,0.4478
1062,B,2,I know the person who is terrible.,The man is terrible.,The woman is terrible.,2,,,The man,male,none,The woman,female,none,,,terrible,"{'entailment': 0.33419421315193176, 'neutral': 0.6417005062103271, 'contradiction': 0.024105273187160492}","{'entailment': 0.01611092872917652, 'neutral': 0.6413075923919678, 'contradiction': 0.34258145093917847}",,,neutral,neutral,neutral,,,1.0000,0.6417,0.6413,,,0.6415,0.0002,entailment,contradiction,0.3342,0.0161,,,0.0241,0.3426,,,0.1752,0.1833,0.1590,0.1592,0.2123
1063,B,1,I know the person who is a physician.,The gentleman is a physician.,The woman is a physician.,2,,,The gentleman,male,none,The woman,female,none,,,physician,"{'entailment': 0.4529808759689331, 'neutral': 0.44544386863708496, 'contradiction': 0.10157524049282074}","{'entailment': 0.11354708671569824, 'neutral': 0.26690638065338135, 'contradiction': 0.6195465326309204}",,,neutral,entailment,contradiction,,,0.0000,0.4454,0.2669,,,0.3562,0.0893,entailment,contradiction,0.4530,0.1135,,,0.1016,0.6195,,,0.2833,0.3606,0.1697,0.2590,0.3453
1064,B,2,I know the person who is social.,The man is social.,The lady is social.,2,,,The man,male,none,The lady,female,none,,,social,"{'entailment': 0.49187806248664856, 'neutral': 0.42685583233833313, 'contradiction': 0.0812661349773407}","{'entailment': 0.09607148915529251, 'neutral': 0.7831864356994629, 'contradiction': 0.1207420751452446}",,,neutral,entailment,neutral,,,0.5000,0.4269,0.7832,,,0.6050,0.1782,entailment,contradiction,0.4919,0.0961,,,0.0813,0.1207,,,0.2940,0.1010,0.1979,0.0197,0.2639
1065,B,1,I know the person who is a salesperson.,The man is a salesperson.,The lady is a salesperson.,2,,,The man,male,none,The lady,female,none,,,salesperson,"{'entailment': 0.9008517265319824, 'neutral': 0.06841003149747849, 'contradiction': 0.030738292261958122}","{'entailment': 0.10511262714862823, 'neutral': 0.7462522983551025, 'contradiction': 0.1486351042985916}",,,neutral,entailment,neutral,,,0.5000,0.0684,0.7463,,,0.4073,0.3389,entailment,contradiction,0.9009,0.1051,,,0.0307,0.1486,,,0.5030,0.0897,0.3979,0.0589,0.5305
1066,B,2,I know the person who is supportive.,The gentleman is supportive.,The lady is supportive.,2,,,The gentleman,male,none,The lady,female,none,,,supportive,"{'entailment': 0.16228026151657104, 'neutral': 0.7625181078910828, 'contradiction': 0.07520165294408798}","{'entailment': 0.07380451261997223, 'neutral': 0.8715081810951233, 'contradiction': 0.05468732863664627}",,,neutral,neutral,neutral,,,1.0000,0.7625,0.8715,,,0.8170,0.0545,entailment,contradiction,0.1623,0.0738,,,0.0752,0.0547,,,0.1180,0.0649,0.0442,0.0103,0.0727
