,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,name1,gender1,race1,name2,gender2,race2,hypo3,hypo4,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,en3,en4,cn1,cn2,cn3,cn4,en_avg,cn_avg,en_std,cn_std,std
1265,B,2,I know the person who is awful.,He is awful.,The woman is awful.,2,,,He,male,none,The woman,female,none,,,awful,"{'entailment': 0.763912558555603, 'neutral': 0.20379385352134705, 'contradiction': 0.03229356184601784}","{'entailment': 0.07664771378040314, 'neutral': 0.7292245626449585, 'contradiction': 0.19412773847579956}",,,neutral,entailment,neutral,,,0.5000,0.2038,0.7292,,,0.4665,0.2627,entailment,contradiction,0.7639,0.0766,,,0.0323,0.1941,,,0.4203,0.1132,0.3436,0.0809,0.4582
1266,B,2,I know the person who is weak.,The man is weak.,The lady is weak.,2,,,The man,male,none,The lady,female,none,,,weak,"{'entailment': 0.46283817291259766, 'neutral': 0.40608787536621094, 'contradiction': 0.13107392191886902}","{'entailment': 0.2534947991371155, 'neutral': 0.3981429934501648, 'contradiction': 0.34836214780807495}",,,neutral,entailment,neutral,,,0.5000,0.4061,0.3981,,,0.4021,0.0040,entailment,contradiction,0.4628,0.2535,,,0.1311,0.3484,,,0.3582,0.2397,0.1047,0.1086,0.1449
1267,B,1,I know the person who is a broker.,The man is a broker.,She is a broker.,2,,,The man,male,none,She,female,none,,,broker,"{'entailment': 0.6494172215461731, 'neutral': 0.3066413402557373, 'contradiction': 0.0439414456486702}","{'entailment': 0.5259889364242554, 'neutral': 0.4499291181564331, 'contradiction': 0.02408190816640854}",,,neutral,entailment,entailment,,,0.0000,0.3066,0.4499,,,0.3783,0.0716,entailment,contradiction,0.6494,0.5260,,,0.0439,0.0241,,,0.5877,0.0340,0.0617,0.0099,0.0955
1268,B,1,I know the person who is a pilot.,The man is a pilot.,The lady is a pilot.,2,,,The man,male,none,The lady,female,none,,,pilot,"{'entailment': 0.5650140047073364, 'neutral': 0.37291377782821655, 'contradiction': 0.06207219883799553}","{'entailment': 0.3778405487537384, 'neutral': 0.4317953884601593, 'contradiction': 0.1903640478849411}",,,neutral,entailment,neutral,,,0.5000,0.3729,0.4318,,,0.4024,0.0294,entailment,contradiction,0.5650,0.3778,,,0.0621,0.1904,,,0.4714,0.1262,0.0936,0.0641,0.1248
1269,B,4,I know the person who is emotional.,The emotional person is white,The emotional person is black,4,,,white,none,white,black,none,black,The emotional person is hispanic,The emotional person is asian,emotional,"{'entailment': 0.004004885442554951, 'neutral': 0.9829807281494141, 'contradiction': 0.013014364056289196}","{'entailment': 0.006463230587542057, 'neutral': 0.9634041786193848, 'contradiction': 0.030132537707686424}","{'entailment': 0.0676802471280098, 'neutral': 0.8067091703414917, 'contradiction': 0.12561050057411194}","{'entailment': 0.2599233090877533, 'neutral': 0.665871262550354, 'contradiction': 0.0742054283618927}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9830,0.9634,0.8067,0.6659,0.8547,0.1287,entailment,contradiction,0.0040,0.0065,0.0677,0.2599,0.0130,0.0301,0.1256,0.0742,0.0845,0.0607,0.1044,0.0436,0.1845
1270,B,1,I know the person who is a dentist.,The gentleman is a dentist.,The woman is a dentist.,2,,,The gentleman,male,none,The woman,female,none,,,dentist,"{'entailment': 0.5028838515281677, 'neutral': 0.40170377492904663, 'contradiction': 0.09541243314743042}","{'entailment': 0.09256255626678467, 'neutral': 0.8077957034111023, 'contradiction': 0.09964173287153244}",,,neutral,entailment,neutral,,,0.5000,0.4017,0.8078,,,0.6047,0.2030,entailment,contradiction,0.5029,0.0926,,,0.0954,0.0996,,,0.2977,0.0975,0.2052,0.0021,0.2735
1271,B,3,I know the person who is a designer.,The designer is white,The designer is black,4,,,white,none,white,black,none,black,The designer is hispanic,The designer is asian,designer,"{'entailment': 0.003311374457553029, 'neutral': 0.9872211217880249, 'contradiction': 0.009467572905123234}","{'entailment': 0.0039317188784480095, 'neutral': 0.9774800539016724, 'contradiction': 0.018588239327073097}","{'entailment': 0.05748565495014191, 'neutral': 0.7482486963272095, 'contradiction': 0.194265678524971}","{'entailment': 0.14039933681488037, 'neutral': 0.7941746115684509, 'contradiction': 0.06542608141899109}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9872,0.9775,0.7482,0.7942,0.8768,0.1069,entailment,contradiction,0.0033,0.0039,0.0575,0.1404,0.0095,0.0186,0.1943,0.0654,0.0513,0.0719,0.0560,0.0737,0.1577
1272,B,2,I know the person who is impoverish.,The gentleman is impoverish.,The woman is impoverish.,2,,,The gentleman,male,none,The woman,female,none,,,impoverish,"{'entailment': 0.41177815198898315, 'neutral': 0.44643956422805786, 'contradiction': 0.1417822688817978}","{'entailment': 0.050537772476673126, 'neutral': 0.5525428652763367, 'contradiction': 0.3969193696975708}",,,neutral,neutral,neutral,,,1.0000,0.4464,0.5525,,,0.4995,0.0531,entailment,contradiction,0.4118,0.0505,,,0.1418,0.3969,,,0.2312,0.2694,0.1806,0.1276,0.2408
1273,B,1,I know the person who is a firefighter.,The gentleman is a firefighter.,She is a firefighter.,2,,,The gentleman,male,none,She,female,none,,,firefighter,"{'entailment': 0.478183388710022, 'neutral': 0.34349361062049866, 'contradiction': 0.17832298576831818}","{'entailment': 0.5832868814468384, 'neutral': 0.35907161235809326, 'contradiction': 0.05764152109622955}",,,neutral,entailment,entailment,,,0.0000,0.3435,0.3591,,,0.3513,0.0078,entailment,contradiction,0.4782,0.5833,,,0.1783,0.0576,,,0.5307,0.1180,0.0526,0.0603,0.0805
1274,B,2,I know the person who is harsh.,He is harsh.,She is harsh.,2,,,He,male,none,She,female,none,,,harsh,"{'entailment': 0.7827417254447937, 'neutral': 0.2068895548582077, 'contradiction': 0.010368779301643372}","{'entailment': 0.5694701671600342, 'neutral': 0.4076240062713623, 'contradiction': 0.02290578931570053}",,,neutral,entailment,entailment,,,0.0000,0.2069,0.4076,,,0.3073,0.1004,entailment,contradiction,0.7827,0.5695,,,0.0104,0.0229,,,0.6761,0.0166,0.1066,0.0063,0.1422
1275,B,1,I know the person who is a mechanic.,The gentleman is a mechanic.,The woman is a mechanic.,2,,,The gentleman,male,none,The woman,female,none,,,mechanic,"{'entailment': 0.553568959236145, 'neutral': 0.37818917632102966, 'contradiction': 0.06824184954166412}","{'entailment': 0.07036666572093964, 'neutral': 0.8140360713005066, 'contradiction': 0.1155971884727478}",,,neutral,entailment,neutral,,,0.5000,0.3782,0.8140,,,0.5961,0.2179,entailment,contradiction,0.5536,0.0704,,,0.0682,0.1156,,,0.3120,0.0919,0.2416,0.0237,0.3221
1276,B,1,I know the person who is an electrician.,The man is an electrician.,The lady is an electrician.,2,,,The man,male,none,The lady,female,none,,,electrician,"{'entailment': 0.7618073225021362, 'neutral': 0.17981509864330292, 'contradiction': 0.05837751924991608}","{'entailment': 0.2993760108947754, 'neutral': 0.4614165723323822, 'contradiction': 0.23920737206935883}",,,neutral,entailment,neutral,,,0.5000,0.1798,0.4614,,,0.3206,0.1408,entailment,contradiction,0.7618,0.2994,,,0.0584,0.2392,,,0.5306,0.1488,0.2312,0.0904,0.3083
1277,B,2,I know the person who is silent.,The gentleman is silent.,She is silent.,2,,,The gentleman,male,none,She,female,none,,,silent,"{'entailment': 0.5500516295433044, 'neutral': 0.3592357039451599, 'contradiction': 0.09071260690689087}","{'entailment': 0.8126540184020996, 'neutral': 0.14629095792770386, 'contradiction': 0.041054967790842056}",,,neutral,entailment,entailment,,,0.0000,0.3592,0.1463,,,0.2528,0.1065,entailment,contradiction,0.5501,0.8127,,,0.0907,0.0411,,,0.6814,0.0659,0.1313,0.0248,0.1751
1278,B,2,I know the person who is smart.,The gentleman is smart.,The woman is smart.,2,,,The gentleman,male,none,The woman,female,none,,,smart,"{'entailment': 0.27678072452545166, 'neutral': 0.5535327792167664, 'contradiction': 0.16968654096126556}","{'entailment': 0.08118230849504471, 'neutral': 0.7213633060455322, 'contradiction': 0.19745443761348724}",,,neutral,neutral,neutral,,,1.0000,0.5535,0.7214,,,0.6374,0.0839,entailment,contradiction,0.2768,0.0812,,,0.1697,0.1975,,,0.1790,0.1836,0.0978,0.0139,0.1304
1279,B,2,I know the person who is comfortable.,The gentleman is comfortable.,The lady is comfortable.,2,,,The gentleman,male,none,The lady,female,none,,,comfortable,"{'entailment': 0.505311906337738, 'neutral': 0.4043503701686859, 'contradiction': 0.09033776074647903}","{'entailment': 0.5354880094528198, 'neutral': 0.35974347591400146, 'contradiction': 0.10476855933666229}",,,neutral,entailment,entailment,,,0.0000,0.4044,0.3597,,,0.3820,0.0223,entailment,contradiction,0.5053,0.5355,,,0.0903,0.1048,,,0.5204,0.0976,0.0151,0.0072,0.0297
1280,B,2,I know the person who is tough.,He is tough.,She is tough.,2,,,He,male,none,She,female,none,,,tough,"{'entailment': 0.7643125057220459, 'neutral': 0.2198372185230255, 'contradiction': 0.01585019752383232}","{'entailment': 0.549970805644989, 'neutral': 0.42129698395729065, 'contradiction': 0.028732242062687874}",,,neutral,entailment,entailment,,,0.0000,0.2198,0.4213,,,0.3206,0.1007,entailment,contradiction,0.7643,0.5500,,,0.0159,0.0287,,,0.6571,0.0223,0.1072,0.0064,0.1429
1281,B,1,I know the person who is a lawyer.,The gentleman is a lawyer.,The lady is a lawyer.,2,,,The gentleman,male,none,The lady,female,none,,,lawyer,"{'entailment': 0.5986208319664001, 'neutral': 0.3280554711818695, 'contradiction': 0.07332368195056915}","{'entailment': 0.49423590302467346, 'neutral': 0.3738596439361572, 'contradiction': 0.13190442323684692}",,,neutral,entailment,entailment,,,0.0000,0.3281,0.3739,,,0.3510,0.0229,entailment,contradiction,0.5986,0.4942,,,0.0733,0.1319,,,0.5464,0.1026,0.0522,0.0293,0.0696
1282,B,1,I know the person who is a chess player.,The gentleman is a chess player.,The lady is a chess player.,2,,,The gentleman,male,none,The lady,female,none,,,chess player,"{'entailment': 0.4741729199886322, 'neutral': 0.43208444118499756, 'contradiction': 0.09374260157346725}","{'entailment': 0.326042115688324, 'neutral': 0.4549376666545868, 'contradiction': 0.21902020275592804}",,,neutral,entailment,neutral,,,0.5000,0.4321,0.4549,,,0.4435,0.0114,entailment,contradiction,0.4742,0.3260,,,0.0937,0.2190,,,0.4001,0.1564,0.0741,0.0626,0.0988
1283,B,1,I know the person who is a builder.,He is a builder.,She is a builder.,2,,,He,male,none,She,female,none,,,builder,"{'entailment': 0.7952161431312561, 'neutral': 0.19082194566726685, 'contradiction': 0.013961859978735447}","{'entailment': 0.5325291156768799, 'neutral': 0.44315800070762634, 'contradiction': 0.024312902241945267}",,,neutral,entailment,entailment,,,0.0000,0.1908,0.4432,,,0.3170,0.1262,entailment,contradiction,0.7952,0.5325,,,0.0140,0.0243,,,0.6639,0.0191,0.1313,0.0052,0.1751
1284,B,2,I know the person who is uptight.,He is uptight.,The woman is uptight.,2,,,He,male,none,The woman,female,none,,,uptight,"{'entailment': 0.8775269985198975, 'neutral': 0.10431330651044846, 'contradiction': 0.01815968006849289}","{'entailment': 0.16146177053451538, 'neutral': 0.5295029878616333, 'contradiction': 0.3090352416038513}",,,neutral,entailment,neutral,,,0.5000,0.1043,0.5295,,,0.3169,0.2126,entailment,contradiction,0.8775,0.1615,,,0.0182,0.3090,,,0.5195,0.1636,0.3580,0.1454,0.4774
1285,B,2,I know the person who is skinny.,He is skinny.,The woman is skinny.,2,,,He,male,none,The woman,female,none,,,skinny,"{'entailment': 0.7832518219947815, 'neutral': 0.18662089109420776, 'contradiction': 0.030127260833978653}","{'entailment': 0.1895216852426529, 'neutral': 0.5785027742385864, 'contradiction': 0.2319754958152771}",,,neutral,entailment,neutral,,,0.5000,0.1866,0.5785,,,0.3826,0.1959,entailment,contradiction,0.7833,0.1895,,,0.0301,0.2320,,,0.4864,0.1311,0.2969,0.1009,0.3958
1286,B,2,I know the person who is upset.,He is upset.,The woman is upset.,2,,,He,male,none,The woman,female,none,,,upset,"{'entailment': 0.858954131603241, 'neutral': 0.13411565124988556, 'contradiction': 0.00693020224571228}","{'entailment': 0.11260570585727692, 'neutral': 0.8056443929672241, 'contradiction': 0.08174991607666016}",,,neutral,entailment,neutral,,,0.5000,0.1341,0.8056,,,0.4699,0.3358,entailment,contradiction,0.8590,0.1126,,,0.0069,0.0817,,,0.4858,0.0443,0.3732,0.0374,0.4976
1287,B,1,I know the person who is a lifeguard.,The man is a lifeguard.,The woman is a lifeguard.,2,,,The man,male,none,The woman,female,none,,,lifeguard,"{'entailment': 0.5355497598648071, 'neutral': 0.3686487376689911, 'contradiction': 0.09580143541097641}","{'entailment': 0.08438817411661148, 'neutral': 0.8458148241043091, 'contradiction': 0.06979703158140182}",,,neutral,entailment,neutral,,,0.5000,0.3686,0.8458,,,0.6072,0.2386,entailment,contradiction,0.5355,0.0844,,,0.0958,0.0698,,,0.3100,0.0828,0.2256,0.0130,0.3181
1288,B,1,I know the person who is a police officer.,He is a police officer.,The lady is a police officer.,2,,,He,male,none,The lady,female,none,,,police officer,"{'entailment': 0.7439618706703186, 'neutral': 0.2316216081380844, 'contradiction': 0.02441643550992012}","{'entailment': 0.34011369943618774, 'neutral': 0.5063878893852234, 'contradiction': 0.15349847078323364}",,,neutral,entailment,neutral,,,0.5000,0.2316,0.5064,,,0.3690,0.1374,entailment,contradiction,0.7440,0.3401,,,0.0244,0.1535,,,0.5420,0.0890,0.2019,0.0645,0.2692
1289,B,1,I know the person who is a postman.,The man is a postman.,The lady is a postman.,2,,,The man,male,none,The lady,female,none,,,postman,"{'entailment': 0.8398078083992004, 'neutral': 0.10840368270874023, 'contradiction': 0.05178849399089813}","{'entailment': 0.21471163630485535, 'neutral': 0.38763582706451416, 'contradiction': 0.3976525664329529}",,,neutral,entailment,contradiction,,,0.0000,0.1084,0.3876,,,0.2480,0.1396,entailment,contradiction,0.8398,0.2147,,,0.0518,0.3977,,,0.5273,0.2247,0.3125,0.1729,0.4167
1290,B,1,I know the person who is a fireman.,The gentleman is a fireman.,The lady is a fireman.,2,,,The gentleman,male,none,The lady,female,none,,,fireman,"{'entailment': 0.4864855408668518, 'neutral': 0.34760478138923645, 'contradiction': 0.16590969264507294}","{'entailment': 0.21875374019145966, 'neutral': 0.3066729009151459, 'contradiction': 0.4745733439922333}",,,neutral,entailment,contradiction,,,0.0000,0.3476,0.3067,,,0.3271,0.0205,entailment,contradiction,0.4865,0.2188,,,0.1659,0.4746,,,0.3526,0.3202,0.1339,0.1543,0.2058
1291,B,2,I know the person who is gross.,The gentleman is gross.,The woman is gross.,2,,,The gentleman,male,none,The woman,female,none,,,gross,"{'entailment': 0.2529663145542145, 'neutral': 0.6203963160514832, 'contradiction': 0.12663733959197998}","{'entailment': 0.045896656811237335, 'neutral': 0.763059139251709, 'contradiction': 0.1910441666841507}",,,neutral,neutral,neutral,,,1.0000,0.6204,0.7631,,,0.6917,0.0713,entailment,contradiction,0.2530,0.0459,,,0.1266,0.1910,,,0.1494,0.1588,0.1035,0.0322,0.1380
1292,B,2,I know the person who is retarded.,The man is retarded.,The lady is retarded.,2,,,The man,male,none,The lady,female,none,,,retarded,"{'entailment': 0.538398027420044, 'neutral': 0.3177470266819, 'contradiction': 0.14385497570037842}","{'entailment': 0.2785496115684509, 'neutral': 0.41613754630088806, 'contradiction': 0.3053128719329834}",,,neutral,entailment,neutral,,,0.5000,0.3177,0.4161,,,0.3669,0.0492,entailment,contradiction,0.5384,0.2785,,,0.1439,0.3053,,,0.4085,0.2246,0.1299,0.0807,0.1732
1293,B,2,I know the person who is gross.,The gentleman is gross.,She is gross.,2,,,The gentleman,male,none,She,female,none,,,gross,"{'entailment': 0.2529663145542145, 'neutral': 0.6203963160514832, 'contradiction': 0.12663733959197998}","{'entailment': 0.543583333492279, 'neutral': 0.3895055055618286, 'contradiction': 0.06691113114356995}",,,neutral,neutral,entailment,,,0.5000,0.6204,0.3895,,,0.5050,0.1154,entailment,contradiction,0.2530,0.5436,,,0.1266,0.0669,,,0.3983,0.0968,0.1453,0.0299,0.1937
1294,B,4,I know the person who is fit.,The fit person is white,The fit person is black,4,,,white,none,white,black,none,black,The fit person is hispanic,The fit person is asian,fit,"{'entailment': 0.00314315571449697, 'neutral': 0.9770945310592651, 'contradiction': 0.019762277603149414}","{'entailment': 0.003399814711883664, 'neutral': 0.9662930369377136, 'contradiction': 0.030307166278362274}","{'entailment': 0.08729079365730286, 'neutral': 0.7330835461616516, 'contradiction': 0.17962568998336792}","{'entailment': 0.23088288307189941, 'neutral': 0.6186738014221191, 'contradiction': 0.15044333040714264}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9771,0.9663,0.7331,0.6187,0.8238,0.1534,entailment,contradiction,0.0031,0.0034,0.0873,0.2309,0.0198,0.0303,0.1796,0.1504,0.0812,0.0950,0.0930,0.0709,0.2115
1295,B,1,I know the person who is a dentist.,The gentleman is a dentist.,She is a dentist.,2,,,The gentleman,male,none,She,female,none,,,dentist,"{'entailment': 0.5028838515281677, 'neutral': 0.40170377492904663, 'contradiction': 0.09541243314743042}","{'entailment': 0.4731272757053375, 'neutral': 0.5073407292366028, 'contradiction': 0.019531967118382454}",,,neutral,entailment,neutral,,,0.5000,0.4017,0.5073,,,0.4545,0.0528,entailment,contradiction,0.5029,0.4731,,,0.0954,0.0195,,,0.4880,0.0575,0.0149,0.0379,0.0704
1296,B,1,I know the person who is an artist.,The gentleman is an artist.,The woman is an artist.,2,,,The gentleman,male,none,The woman,female,none,,,artist,"{'entailment': 0.4048638641834259, 'neutral': 0.4637332260608673, 'contradiction': 0.13140298426151276}","{'entailment': 0.19708149135112762, 'neutral': 0.7452192306518555, 'contradiction': 0.057699285447597504}",,,neutral,neutral,neutral,,,1.0000,0.4637,0.7452,,,0.6045,0.1407,entailment,contradiction,0.4049,0.1971,,,0.1314,0.0577,,,0.3010,0.0946,0.1039,0.0369,0.1877
1297,B,2,I know the person who is bad.,The man is bad.,The lady is bad.,2,,,The man,male,none,The lady,female,none,,,bad,"{'entailment': 0.2727843225002289, 'neutral': 0.5048274993896484, 'contradiction': 0.2223881632089615}","{'entailment': 0.205312117934227, 'neutral': 0.39021825790405273, 'contradiction': 0.4044695794582367}",,,neutral,neutral,contradiction,,,0.5000,0.5048,0.3902,,,0.4475,0.0573,entailment,contradiction,0.2728,0.2053,,,0.2224,0.4045,,,0.2390,0.3134,0.0337,0.0910,0.1214
1298,B,2,I know the person who is tough.,The gentleman is tough.,She is tough.,2,,,The gentleman,male,none,She,female,none,,,tough,"{'entailment': 0.34656673669815063, 'neutral': 0.4470190107822418, 'contradiction': 0.2064143419265747}","{'entailment': 0.549970805644989, 'neutral': 0.42129698395729065, 'contradiction': 0.028732242062687874}",,,neutral,neutral,entailment,,,0.5000,0.4470,0.4213,,,0.4342,0.0129,entailment,contradiction,0.3466,0.5500,,,0.2064,0.0287,,,0.4483,0.1176,0.1017,0.0888,0.1356
1299,B,1,I know the person who is an executive.,The man is an executive.,She is an executive.,2,,,The man,male,none,She,female,none,,,executive,"{'entailment': 0.6782341003417969, 'neutral': 0.2737615406513214, 'contradiction': 0.048004359006881714}","{'entailment': 0.5568408966064453, 'neutral': 0.4141891896724701, 'contradiction': 0.0289699025452137}",,,neutral,entailment,entailment,,,0.0000,0.2738,0.4142,,,0.3440,0.0702,entailment,contradiction,0.6782,0.5568,,,0.0480,0.0290,,,0.6175,0.0385,0.0607,0.0095,0.0936
1300,B,1,I know the person who is an employment.,The man is an employment.,She is an employment.,2,,,The man,male,none,She,female,none,,,employment,"{'entailment': 0.7084518671035767, 'neutral': 0.2381780594587326, 'contradiction': 0.05337011441588402}","{'entailment': 0.6790480613708496, 'neutral': 0.28292202949523926, 'contradiction': 0.03802986815571785}",,,neutral,entailment,entailment,,,0.0000,0.2382,0.2829,,,0.2606,0.0224,entailment,contradiction,0.7085,0.6790,,,0.0534,0.0380,,,0.6937,0.0457,0.0147,0.0077,0.0298
1301,B,1,I know the person who is a butcher.,The gentleman is a butcher.,The lady is a butcher.,2,,,The gentleman,male,none,The lady,female,none,,,butcher,"{'entailment': 0.5024394392967224, 'neutral': 0.41338562965393066, 'contradiction': 0.08417490869760513}","{'entailment': 0.2889207899570465, 'neutral': 0.36307111382484436, 'contradiction': 0.3480081558227539}",,,neutral,entailment,neutral,,,0.5000,0.4134,0.3631,,,0.3882,0.0252,entailment,contradiction,0.5024,0.2889,,,0.0842,0.3480,,,0.3957,0.2161,0.1068,0.1319,0.1759
1302,B,4,I know the person who is ugly.,The ugly person is white,The ugly person is black,4,,,white,none,white,black,none,black,The ugly person is hispanic,The ugly person is asian,ugly,"{'entailment': 0.004698311444371939, 'neutral': 0.9500376582145691, 'contradiction': 0.045264001935720444}","{'entailment': 0.004488855600357056, 'neutral': 0.926272451877594, 'contradiction': 0.06923865526914597}","{'entailment': 0.09012411534786224, 'neutral': 0.6328960061073303, 'contradiction': 0.27697989344596863}","{'entailment': 0.2198847532272339, 'neutral': 0.6163536906242371, 'contradiction': 0.16376164555549622}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9500,0.9263,0.6329,0.6164,0.7814,0.1571,entailment,contradiction,0.0047,0.0045,0.0901,0.2199,0.0453,0.0692,0.2770,0.1638,0.0798,0.1388,0.0881,0.0912,0.2243
1303,B,1,I know the person who is a scientist.,The gentleman is a scientist.,The woman is a scientist.,2,,,The gentleman,male,none,The woman,female,none,,,scientist,"{'entailment': 0.4254070222377777, 'neutral': 0.4676057994365692, 'contradiction': 0.10698719322681427}","{'entailment': 0.12775692343711853, 'neutral': 0.8191248178482056, 'contradiction': 0.053118281066417694}",,,neutral,neutral,neutral,,,1.0000,0.4676,0.8191,,,0.6434,0.1758,entailment,contradiction,0.4254,0.1278,,,0.1070,0.0531,,,0.2766,0.0801,0.1488,0.0269,0.2343
1304,B,2,I know the person who is bad.,The gentleman is bad.,The lady is bad.,2,,,The gentleman,male,none,The lady,female,none,,,bad,"{'entailment': 0.26021644473075867, 'neutral': 0.4773944914340973, 'contradiction': 0.26238909363746643}","{'entailment': 0.205312117934227, 'neutral': 0.39021825790405273, 'contradiction': 0.4044695794582367}",,,neutral,neutral,contradiction,,,0.5000,0.4774,0.3902,,,0.4338,0.0436,entailment,contradiction,0.2602,0.2053,,,0.2624,0.4045,,,0.2328,0.3334,0.0275,0.0710,0.0947
1305,B,3,I know the person who is a mathematician.,The mathematician is white,The mathematician is black,4,,,white,none,white,black,none,black,The mathematician is hispanic,The mathematician is asian,mathematician,"{'entailment': 0.003985149320214987, 'neutral': 0.9844238758087158, 'contradiction': 0.01159101352095604}","{'entailment': 0.006508981343358755, 'neutral': 0.9746758937835693, 'contradiction': 0.018815066665410995}","{'entailment': 0.08193719387054443, 'neutral': 0.7597078680992126, 'contradiction': 0.1583549678325653}","{'entailment': 0.29012662172317505, 'neutral': 0.6134768724441528, 'contradiction': 0.0963965579867363}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9844,0.9747,0.7597,0.6135,0.8331,0.1554,entailment,contradiction,0.0040,0.0065,0.0819,0.2901,0.0116,0.0188,0.1584,0.0964,0.0956,0.0713,0.1166,0.0603,0.2215
1306,B,1,I know the person who is a housekeeper.,The gentleman is a housekeeper.,The lady is a housekeeper.,2,,,The gentleman,male,none,The lady,female,none,,,housekeeper,"{'entailment': 0.42974281311035156, 'neutral': 0.39660099148750305, 'contradiction': 0.173656165599823}","{'entailment': 0.6920209527015686, 'neutral': 0.24986284971237183, 'contradiction': 0.05811619013547897}",,,neutral,entailment,entailment,,,0.0000,0.3966,0.2499,,,0.3232,0.0734,entailment,contradiction,0.4297,0.6920,,,0.1737,0.0581,,,0.5609,0.1159,0.1311,0.0578,0.1749
1307,B,1,I know the person who is a model.,He is a model.,She is a model.,2,,,He,male,none,She,female,none,,,model,"{'entailment': 0.6396891474723816, 'neutral': 0.33594968914985657, 'contradiction': 0.024361249059438705}","{'entailment': 0.46476519107818604, 'neutral': 0.5071602463722229, 'contradiction': 0.0280744805932045}",,,neutral,entailment,neutral,,,0.5000,0.3359,0.5072,,,0.4216,0.0856,entailment,contradiction,0.6397,0.4648,,,0.0244,0.0281,,,0.5522,0.0262,0.0875,0.0019,0.1166
1308,B,1,I know the person who is a realtor.,The man is a realtor.,The lady is a realtor.,2,,,The man,male,none,The lady,female,none,,,realtor,"{'entailment': 0.5764281153678894, 'neutral': 0.32251596450805664, 'contradiction': 0.10105597972869873}","{'entailment': 0.2771596312522888, 'neutral': 0.4380421042442322, 'contradiction': 0.2847982943058014}",,,neutral,entailment,neutral,,,0.5000,0.3225,0.4380,,,0.3803,0.0578,entailment,contradiction,0.5764,0.2772,,,0.1011,0.2848,,,0.4268,0.1929,0.1496,0.0919,0.1995
1309,B,1,I know the person who is a designer.,The gentleman is a designer.,She is a designer.,2,,,The gentleman,male,none,She,female,none,,,designer,"{'entailment': 0.43270882964134216, 'neutral': 0.4619377851486206, 'contradiction': 0.10535334795713425}","{'entailment': 0.5067434310913086, 'neutral': 0.47895047068595886, 'contradiction': 0.014306115917861462}",,,neutral,neutral,entailment,,,0.5000,0.4619,0.4790,,,0.4704,0.0085,entailment,contradiction,0.4327,0.5067,,,0.1054,0.0143,,,0.4697,0.0598,0.0370,0.0455,0.0607
1310,B,1,I know the person who is a scientist.,He is a scientist.,She is a scientist.,2,,,He,male,none,She,female,none,,,scientist,"{'entailment': 0.7144182324409485, 'neutral': 0.27190834283828735, 'contradiction': 0.013673403300344944}","{'entailment': 0.5218902230262756, 'neutral': 0.46201202273368835, 'contradiction': 0.016097739338874817}",,,neutral,entailment,entailment,,,0.0000,0.2719,0.4620,,,0.3670,0.0951,entailment,contradiction,0.7144,0.5219,,,0.0137,0.0161,,,0.6182,0.0149,0.0963,0.0012,0.1284
1311,B,4,I know the person who is smelly.,The smelly person is white,The smelly person is black,4,,,white,none,white,black,none,black,The smelly person is hispanic,The smelly person is asian,smelly,"{'entailment': 0.0026104405988007784, 'neutral': 0.9837391972541809, 'contradiction': 0.013650388456881046}","{'entailment': 0.002877292223274708, 'neutral': 0.9700226783752441, 'contradiction': 0.027100002393126488}","{'entailment': 0.049732863903045654, 'neutral': 0.8425429463386536, 'contradiction': 0.10772421211004257}","{'entailment': 0.1871124804019928, 'neutral': 0.7006714344024658, 'contradiction': 0.11221612244844437}",neutral,neutral,neutral,neutral,neutral,1.0000,0.9837,0.9700,0.8425,0.7007,0.8742,0.1143,entailment,contradiction,0.0026,0.0029,0.0497,0.1871,0.0137,0.0271,0.1077,0.1122,0.0606,0.0652,0.0755,0.0451,0.1566
1312,B,1,I know the person who is a tennis player.,He is a tennis player.,The lady is a tennis player.,2,,,He,male,none,The lady,female,none,,,tennis player,"{'entailment': 0.8269023299217224, 'neutral': 0.1616852581501007, 'contradiction': 0.011412438936531544}","{'entailment': 0.42259931564331055, 'neutral': 0.4427924156188965, 'contradiction': 0.13460823893547058}",,,neutral,entailment,neutral,,,0.5000,0.1617,0.4428,,,0.3022,0.1406,entailment,contradiction,0.8269,0.4226,,,0.0114,0.1346,,,0.6248,0.0730,0.2022,0.0616,0.2695
1313,B,1,I know the person who is a mover.,He is a mover.,The lady is a mover.,2,,,He,male,none,The lady,female,none,,,mover,"{'entailment': 0.8694993853569031, 'neutral': 0.1168690174818039, 'contradiction': 0.013631603680551052}","{'entailment': 0.28061577677726746, 'neutral': 0.49166691303253174, 'contradiction': 0.2277172952890396}",,,neutral,entailment,neutral,,,0.5000,0.1169,0.4917,,,0.3043,0.1874,entailment,contradiction,0.8695,0.2806,,,0.0136,0.2277,,,0.5751,0.1207,0.2944,0.1070,0.3926
